V_P1,V_P2,current,charge (space separated),state,sensor_1,sensor_2
-0.238383838,-0.137373737,1.47E-10,5  3,2,0.153689091,0.145878848
-0.238383838,-0.141414141,1.10E-11,5  3,2,0.153595141,0.145784898
-0.238383838,-0.145454545,4.98E-13,5  3,2,0.153501192,0.145690949
-0.238383838,-0.149494949,3.09E-09,8,1,0.16653749,0.133004508
-0.238383838,-0.153535354,3.13E-07,8,1,0.166443541,0.132910558
-0.238383838,-0.157575758,2.43E-05,8,1,0.166349591,0.132816608
-0.238383838,-0.161616162,3.79E-05,9,1,0.186249767,0.148525162
-0.238383838,-0.165656566,4.54E-07,9,1,0.186155818,0.148431212
-0.238383838,-0.16969697,5.39E-09,9,1,0.186061868,0.148337263
-0.238383838,-0.173737374,1.17E-08,9,1,0.185967919,0.148243313
-0.238383838,-0.177777778,1.16E-06,9,1,0.185873969,0.148149363
-0.238383838,-0.181818182,6.42E-05,9,1,0.185780019,0.148055414
-0.238383838,-0.185858586,1.83E-05,10,1,0.205680195,0.163763967
-0.238383838,-0.18989899,2.38E-07,10,1,0.205586246,0.163670018
-0.238383838,-0.193939394,3.49E-09,10,1,0.205492296,0.163576068
-0.238383838,-0.197979798,7.06E-08,10,1,0.205398347,0.163482118
-0.238383838,-0.202020202,6.40E-06,10,1,0.205304397,0.163388169
-0.238383838,-0.206060606,0.000121193,10,1,0.205210448,0.163294219
-0.238383838,-0.21010101,5.39E-06,11,1,0.225110624,0.179002772
-0.238383838,-0.214141414,6.04E-08,11,1,0.225016674,0.178908823
-0.238383838,-0.218181818,6.85E-09,11,1,0.224922725,0.178814873
-0.238383838,-0.222222222,5.94E-07,11,1,0.224828775,0.178720924
-0.238383838,-0.226262626,4.47E-05,11,1,0.224734825,0.178626974
-0.238383838,-0.23030303,6.57E-05,12,1,0.244635001,0.194335527
-0.238383838,-0.234343434,1.04E-06,12,1,0.244541052,0.194241578
-0.238383838,-0.238383838,9.03E-09,12,1,0.244447102,0.194147628
-0.238383838,-0.242424242,7.93E-08,12,1,0.244353153,0.194053679
-0.238383838,-0.246464646,7.51E-06,12,1,0.19173821,0.244329696
-0.238383838,-0.250505051,0.000150863,12,1,0.19164426,0.244235746
-0.238383838,-0.254545455,8.25E-06,13,1,0.207167687,0.264141796
-0.238383838,-0.258585859,9.14E-08,13,1,0.207073737,0.264047847
-0.238383838,-0.262626263,1.01E-08,13,1,0.206979788,0.263953897
-0.238383838,-0.266666667,7.74E-06,0,0,0,0
-0.238383838,-0.270707071,7.77E-06,0,0,0,0
-0.238383838,-0.274747475,7.80E-06,0,0,0,0
-0.238383838,-0.278787879,7.83E-06,0,0,0,0
-0.238383838,-0.282828283,7.87E-06,0,0,0,0
-0.238383838,-0.286868687,7.90E-06,0,0,0,0
-0.238383838,-0.290909091,7.93E-06,0,0,0,0
-0.238383838,-0.294949495,7.97E-06,0,0,0,0
-0.238383838,-0.298989899,8.01E-06,0,0,0,0
-0.238383838,-0.303030303,8.04E-06,0,0,0,0
-0.238383838,-0.307070707,8.74E-06,0,0,0,0
-0.238383838,-0.311111111,8.77E-06,0,0,0,0
-0.238383838,-0.315151515,8.81E-06,0,0,0,0
-0.238383838,-0.319191919,8.84E-06,0,0,0,0
-0.238383838,-0.323232323,8.87E-06,0,0,0,0
-0.238383838,-0.327272727,8.91E-06,0,0,0,0
-0.238383838,-0.331313131,8.94E-06,0,0,0,0
-0.238383838,-0.335353535,8.98E-06,0,0,0,0
-0.238383838,-0.339393939,9.01E-06,0,0,0,0
-0.238383838,-0.343434343,9.05E-06,0,0,0,0
-0.238383838,-0.347474747,9.08E-06,0,0,0,0
-0.238383838,-0.351515152,9.12E-06,0,0,0,0
-0.238383838,-0.355555556,9.15E-06,0,0,0,0
-0.238383838,-0.35959596,9.19E-06,0,0,0,0
-0.238383838,-0.363636364,9.23E-06,0,0,0,0
-0.238383838,-0.367676768,8.65E-06,0,0,0,0
-0.238383838,-0.371717172,8.68E-06,0,0,0,0
-0.238383838,-0.375757576,8.70E-06,0,0,0,0
-0.238383838,-0.37979798,8.73E-06,0,0,0,0
-0.238383838,-0.383838384,8.75E-06,0,0,0,0
-0.238383838,-0.387878788,8.78E-06,0,0,0,0
-0.238383838,-0.391919192,8.81E-06,0,0,0,0
-0.238383838,-0.395959596,8.83E-06,0,0,0,0
-0.238383838,-0.4,8.86E-06,0,0,0,0
-0.242424242,0,2.43E-13,4,1,0.090045263,0.072514768
-0.242424242,-0.004040404,7.70E-14,4,1,0.089951313,0.072420818
-0.242424242,-0.008080808,2.50E-14,4,1,0.089857364,0.072326869
-0.242424242,-0.012121212,9.92E-15,4,1,0.089763414,0.072232919
-0.242424242,-0.016161616,3.30E-15,4,1,0.089669465,0.07213897
-0.242424242,-0.02020202,1.15E-15,4,1,0.089575515,0.07204502
-0.242424242,-0.024242424,4.16E-16,4,1,0.089481566,0.07195107
-0.242424242,-0.028282828,1.78E-16,4,1,0.089387616,0.071857121
-0.242424242,-0.032323232,2.95E-16,4,1,0.089293666,0.071763171
-0.242424242,-0.036363636,2.12E-15,4,1,0.089199717,0.071669222
-0.242424242,-0.04040404,1.29E-14,4,1,0.089105767,0.071575272
-0.242424242,-0.044444444,3.22E-20,4  0,2,0.089011818,0.071481323
-0.242424242,-0.048484848,1.35E-13,4  0,2,0.088917868,0.071387373
-0.242424242,-0.052525253,7.33E-11,4  0,2,0.088823919,0.071293423
-0.242424242,-0.056565657,9.85E-08,4  0,2,0.088729969,0.071199474
-0.242424242,-0.060606061,1.19E-06,4  0,2,0.08863602,0.071105524
-0.242424242,-0.064646465,7.76E-08,4  1,2,0.104159446,0.091011575
-0.242424242,-0.068686869,4.60E-10,4  1,2,0.104065497,0.090917625
-0.242424242,-0.072727273,3.36E-11,4  1,2,0.103971547,0.090823676
-0.242424242,-0.076767677,1.29E-12,4  1,2,0.103877597,0.090729726
-0.242424242,-0.080808081,1.02E-13,4  1,2,0.103783648,0.090635776
-0.242424242,-0.084848485,1.64E-13,5  1,2,0.123689698,0.106159203
-0.242424242,-0.088888889,6.86E-12,5  1,2,0.123595749,0.106065253
-0.242424242,-0.092929293,9.32E-10,5  1,2,0.123501799,0.105971304
-0.242424242,-0.096969697,2.68E-08,5  1,2,0.12340785,0.105877354
-0.242424242,-0.101010101,7.81E-07,5  1,2,0.1233139,0.105783405
-0.242424242,-0.105050505,1.16E-06,5  2,2,0.138837327,0.125689455
-0.242424242,-0.109090909,2.07E-08,5  2,2,0.138714005,0.126521139
-0.242424242,-0.113131313,8.87E-11,5  2,2,0.138620056,0.126427189
-0.242424242,-0.117171717,1.45E-13,5  2,2,0.138526106,0.12633324
-0.242424242,-0.121212121,1.17E-13,5  2,2,0.138432157,0.12623929
-0.242424242,-0.125252525,2.31E-12,5  2,2,0.138338207,0.12614534
-0.242424242,-0.129292929,6.98E-11,5  2,2,0.138244257,0.126051391
-0.242424242,-0.133333333,1.18E-09,5  2,2,0.138150308,0.125957441
-0.242424242,-0.137373737,4.80E-10,5  3,2,0.153673734,0.145863492
-0.242424242,-0.141414141,1.26E-10,5  3,2,0.153579785,0.145769542
-0.242424242,-0.145454545,3.09E-09,8,1,0.166616084,0.133083101
-0.242424242,-0.149494949,3.21E-07,8,1,0.166522134,0.132989151
-0.242424242,-0.153535354,2.52E-05,8,1,0.166428185,0.132895202
-0.242424242,-0.157575758,3.31E-05,9,1,0.186328361,0.148603755
-0.242424242,-0.161616162,5.80E-07,9,1,0.186234411,0.148509805
-0.242424242,-0.165656566,5.19E-09,9,1,0.186140461,0.148415856
-0.242424242,-0.16969697,1.15E-08,9,1,0.186046512,0.148321906
-0.242424242,-0.173737374,1.10E-06,9,1,0.185952562,0.148227957
-0.242424242,-0.177777778,6.48E-05,9,1,0.185858613,0.148134007
-0.242424242,-0.181818182,2.36E-05,10,1,0.205758789,0.16384256
-0.242424242,-0.185858586,2.41E-07,10,1,0.205664839,0.163748611
-0.242424242,-0.18989899,3.51E-09,10,1,0.20557089,0.163654661
-0.242424242,-0.193939394,6.49E-08,10,1,0.20547694,0.163560712
-0.242424242,-0.197979798,5.97E-06,10,1,0.205382991,0.163466762
-0.242424242,-0.202020202,0.000121789,10,1,0.205289041,0.163372813
-0.242424242,-0.206060606,7.52E-06,11,1,0.225189217,0.179081366
-0.242424242,-0.21010101,6.94E-08,11,1,0.225095267,0.178987416
-0.242424242,-0.214141414,6.07E-09,11,1,0.225001318,0.178893467
-0.242424242,-0.218181818,5.22E-07,11,1,0.224907368,0.178799517
-0.242424242,-0.222222222,4.09E-05,11,1,0.224813419,0.178705568
-0.242424242,-0.226262626,7.30E-05,12,1,0.244713595,0.194414121
-0.242424242,-0.23030303,1.22E-06,12,1,0.244619645,0.194320171
-0.242424242,-0.234343434,1.42E-08,12,1,0.244525696,0.194226222
-0.242424242,-0.238383838,1.62E-07,12,1,0.244431746,0.194132272
-0.242424242,-0.242424242,1.53E-05,12,1,0.244337797,0.194038322
-0.242424242,-0.246464646,0.000150011,13,1,0.264237973,0.209746876
-0.242424242,-0.250505051,4.52E-06,13,1,0.20724628,0.26422039
-0.242424242,-0.254545455,5.03E-08,13,1,0.207152331,0.26412644
-0.242424242,-0.258585859,2.14E-08,13,1,0.207058381,0.264032491
-0.242424242,-0.262626263,1.97E-06,13,1,0.206964432,0.263938541
-0.242424242,-0.266666667,8.71E-06,0,0,0,0
-0.242424242,-0.270707071,8.74E-06,0,0,0,0
-0.242424242,-0.274747475,8.77E-06,0,0,0,0
-0.242424242,-0.278787879,8.81E-06,0,0,0,0
-0.242424242,-0.282828283,8.84E-06,0,0,0,0
-0.242424242,-0.286868687,8.88E-06,0,0,0,0
-0.242424242,-0.290909091,8.91E-06,0,0,0,0
-0.242424242,-0.294949495,8.95E-06,0,0,0,0
-0.242424242,-0.298989899,8.99E-06,0,0,0,0
-0.242424242,-0.303030303,9.02E-06,0,0,0,0
-0.242424242,-0.307070707,9.06E-06,0,0,0,0
-0.242424242,-0.311111111,9.10E-06,0,0,0,0
-0.242424242,-0.315151515,9.13E-06,0,0,0,0
-0.242424242,-0.319191919,9.17E-06,0,0,0,0
-0.242424242,-0.323232323,9.21E-06,0,0,0,0
-0.242424242,-0.327272727,9.24E-06,0,0,0,0
-0.242424242,-0.331313131,9.28E-06,0,0,0,0
-0.242424242,-0.335353535,9.32E-06,0,0,0,0
-0.242424242,-0.339393939,9.36E-06,0,0,0,0
-0.242424242,-0.343434343,9.40E-06,0,0,0,0
-0.242424242,-0.347474747,9.44E-06,0,0,0,0
-0.242424242,-0.351515152,9.48E-06,0,0,0,0
-0.242424242,-0.355555556,9.52E-06,0,0,0,0
-0.242424242,-0.35959596,9.56E-06,0,0,0,0
-0.242424242,-0.363636364,9.60E-06,0,0,0,0
-0.242424242,-0.367676768,9.65E-06,0,0,0,0
-0.242424242,-0.371717172,9.69E-06,0,0,0,0
-0.242424242,-0.375757576,9.73E-06,0,0,0,0
-0.242424242,-0.37979798,9.78E-06,0,0,0,0
-0.242424242,-0.383838384,9.82E-06,0,0,0,0
-0.242424242,-0.387878788,9.87E-06,0,0,0,0
-0.242424242,-0.391919192,9.91E-06,0,0,0,0
-0.242424242,-0.395959596,9.96E-06,0,0,0,0
-0.242424242,-0.4,1.00E-05,0,0,0,0
-0.246464646,0,1.33E-15,4,1,0.090029907,0.072499412
-0.246464646,-0.004040404,4.30E-16,4,1,0.089935957,0.072405462
-0.246464646,-0.008080808,1.43E-16,4,1,0.089842008,0.072311512
-0.246464646,-0.012121212,5.98E-17,4,1,0.089748058,0.072217563
-0.246464646,-0.016161616,3.52E-17,4,1,0.089654109,0.072123613
-0.246464646,-0.02020202,1.13E-16,4,1,0.089560159,0.072029664
-0.246464646,-0.024242424,7.65E-16,4,1,0.089466209,0.071935714
-0.246464646,-0.028282828,8.22E-15,4,1,0.08937226,0.071841765
-0.246464646,-0.032323232,6.97E-14,4,1,0.08927831,0.071747815
-0.246464646,-0.036363636,5.35E-13,4,1,0.089184361,0.071653865
-0.246464646,-0.04040404,3.19E-12,4,1,0.089090411,0.071559916
-0.246464646,-0.044444444,1.28E-18,4  0,2,0.088996462,0.071465966
-0.246464646,-0.048484848,6.74E-13,4  0,2,0.088902512,0.071372017
-0.246464646,-0.052525253,5.28E-09,4  0,2,0.088808562,0.071278067
-0.246464646,-0.056565657,8.26E-06,4  0,2,0.088714613,0.071184118
-0.246464646,-0.060606061,1.69E-06,4  1,2,0.104238039,0.091090168
-0.246464646,-0.064646465,1.57E-07,4  1,2,0.10414409,0.090996218
-0.246464646,-0.068686869,2.15E-08,4  1,2,0.10405014,0.090902269
-0.246464646,-0.072727273,2.88E-10,5  1,2,0.123956191,0.106425696
-0.246464646,-0.076767677,2.13E-12,5  1,2,0.123862241,0.106331746
-0.246464646,-0.080808081,8.71E-15,5  1,2,0.123768292,0.106237796
-0.246464646,-0.084848485,1.59E-14,5  1,2,0.123674342,0.106143847
-0.246464646,-0.088888889,1.36E-12,5  1,2,0.123580392,0.106049897
-0.246464646,-0.092929293,1.02E-10,5  1,2,0.123486443,0.105955948
-0.246464646,-0.096969697,1.26E-09,5  1,2,0.123392493,0.105861998
-0.246464646,-0.101010101,4.67E-08,5  2,2,0.13891592,0.125768049
-0.246464646,-0.105050505,3.58E-09,5  2,2,0.13882197,0.125674099
-0.246464646,-0.109090909,2.07E-10,5  2,2,0.138698649,0.126505782
-0.246464646,-0.113131313,1.67E-12,5  2,2,0.138604699,0.126411833
-0.246464646,-0.117171717,2.34E-13,5  2,2,0.13851075,0.126317883
-0.246464646,-0.121212121,2.81E-11,5  2,2,0.1384168,0.126223934
-0.246464646,-0.125252525,8.45E-10,5  2,2,0.138322851,0.126129984
-0.246464646,-0.129292929,2.68E-08,5  2,2,0.138228901,0.126036035
-0.246464646,-0.133333333,1.15E-07,5  3,2,0.153752328,0.145942085
-0.246464646,-0.137373737,2.49E-08,5  3,2,0.153658378,0.145848135
-0.246464646,-0.141414141,1.59E-09,5  3,2,0.153564429,0.145754186
-0.246464646,-0.145454545,3.31E-07,8,1,0.166600727,0.133067745
-0.246464646,-0.149494949,2.66E-05,8,1,0.166506778,0.132973795
-0.246464646,-0.153535354,3.10E-05,9,1,0.186406954,0.148682348
-0.246464646,-0.157575758,4.90E-07,9,1,0.186313004,0.148588399
-0.246464646,-0.161616162,6.45E-09,9,1,0.186219055,0.148494449
-0.246464646,-0.165656566,1.11E-08,9,1,0.186125105,0.1484005
-0.246464646,-0.16969697,1.08E-06,9,1,0.186031156,0.14830655
-0.246464646,-0.173737374,6.10E-05,9,1,0.185937206,0.148212601
-0.246464646,-0.177777778,2.36E-05,10,1,0.205837382,0.163921154
-0.246464646,-0.181818182,3.20E-07,10,1,0.205743433,0.163827204
-0.246464646,-0.185858586,3.41E-09,10,1,0.205649483,0.163733255
-0.246464646,-0.18989899,5.97E-08,10,1,0.205555533,0.163639305
-0.246464646,-0.193939394,5.55E-06,10,1,0.205461584,0.163545355
-0.246464646,-0.197979798,0.000122287,10,1,0.205367634,0.163451406
-0.246464646,-0.202020202,7.97E-06,11,1,0.22526781,0.179159959
-0.246464646,-0.206060606,9.72E-08,11,1,0.225173861,0.17906601
-0.246464646,-0.21010101,5.43E-09,11,1,0.225079911,0.17897206
-0.246464646,-0.214141414,4.47E-07,11,1,0.224985962,0.17887811
-0.246464646,-0.218181818,3.67E-05,11,1,0.224892012,0.178784161
-0.246464646,-0.222222222,4.64E-05,12,1,0.244792188,0.194492714
-0.246464646,-0.226262626,6.30E-07,12,1,0.244698239,0.194398765
-0.246464646,-0.23030303,8.17E-09,12,1,0.244604289,0.194304815
-0.246464646,-0.234343434,9.56E-08,12,1,0.244510339,0.194210865
-0.246464646,-0.238383838,1.33E-05,12,1,0.24441639,0.194116916
-0.246464646,-0.242424242,0.000165266,12,1,0.24432244,0.194022966
-0.246464646,-0.246464646,5.56E-06,13,1,0.264222616,0.209731519
-0.246464646,-0.250505051,6.07E-08,13,1,0.264128667,0.20963757
-0.246464646,-0.254545455,1.99E-08,13,1,0.207136974,0.264111084
-0.246464646,-0.258585859,1.83E-06,13,1,0.207043025,0.264017134
-0.246464646,-0.262626263,0.000107768,13,1,0.206949075,0.263923185
-0.246464646,-0.266666667,9.56E-06,0,0,0,0
-0.246464646,-0.270707071,9.60E-06,0,0,0,0
-0.246464646,-0.274747475,9.64E-06,0,0,0,0
-0.246464646,-0.278787879,9.68E-06,0,0,0,0
-0.246464646,-0.282828283,9.18E-06,0,0,0,0
-0.246464646,-0.286868687,9.22E-06,0,0,0,0
-0.246464646,-0.290909091,9.26E-06,0,0,0,0
-0.246464646,-0.294949495,9.30E-06,0,0,0,0
-0.246464646,-0.298989899,9.34E-06,0,0,0,0
-0.246464646,-0.303030303,9.38E-06,0,0,0,0
-0.246464646,-0.307070707,9.42E-06,0,0,0,0
-0.246464646,-0.311111111,9.46E-06,0,0,0,0
-0.246464646,-0.315151515,9.50E-06,0,0,0,0
-0.246464646,-0.319191919,9.54E-06,0,0,0,0
-0.246464646,-0.323232323,9.58E-06,0,0,0,0
-0.246464646,-0.327272727,9.63E-06,0,0,0,0
-0.246464646,-0.331313131,9.67E-06,0,0,0,0
-0.246464646,-0.335353535,9.71E-06,0,0,0,0
-0.246464646,-0.339393939,9.76E-06,0,0,0,0
-0.246464646,-0.343434343,9.80E-06,0,0,0,0
-0.246464646,-0.347474747,9.85E-06,0,0,0,0
-0.246464646,-0.351515152,9.90E-06,0,0,0,0
-0.246464646,-0.355555556,9.95E-06,0,0,0,0
-0.246464646,-0.35959596,1.00E-05,0,0,0,0
-0.246464646,-0.363636364,1.00E-05,0,0,0,0
-0.246464646,-0.367676768,1.01E-05,0,0,0,0
-0.246464646,-0.371717172,1.02E-05,0,0,0,0
-0.246464646,-0.375757576,1.02E-05,0,0,0,0
-0.246464646,-0.37979798,1.03E-05,0,0,0,0
-0.246464646,-0.383838384,1.03E-05,0,0,0,0
-0.246464646,-0.387878788,1.03E-05,0,0,0,0
-0.246464646,-0.391919192,1.04E-05,0,0,0,0
-0.246464646,-0.395959596,1.04E-05,0,0,0,0
-0.246464646,-0.4,1.04E-05,0,0,0,0
-0.250505051,0,9.34E-18,4,1,0.090014551,0.072484055
-0.250505051,-0.004040404,1.37E-17,4,1,0.089920601,0.072390106
-0.250505051,-0.008080808,7.45E-17,4,1,0.089826651,0.072296156
-0.250505051,-0.012121212,5.74E-16,4,1,0.089732702,0.072202207
-0.250505051,-0.016161616,3.78E-15,4,1,0.089638752,0.072108257
-0.250505051,-0.02020202,2.56E-14,4,1,0.089544803,0.072014308
-0.250505051,-0.024242424,2.62E-13,4,1,0.089450853,0.071920358
-0.250505051,-0.028282828,2.26E-12,4,1,0.089356904,0.071826408
-0.250505051,-0.032323232,1.81E-11,4,1,0.089262954,0.071732459
-0.250505051,-0.036363636,1.31E-10,4,1,0.089169004,0.071638509
-0.250505051,-0.04040404,7.64E-10,4,1,0.089075055,0.07154456
-0.250505051,-0.044444444,4.78E-18,4  0,2,0.088981105,0.07145061
-0.250505051,-0.048484848,5.34E-11,4  0,2,0.088887156,0.071356661
-0.250505051,-0.052525253,4.14E-09,5  0,2,0.108793206,0.086880087
-0.250505051,-0.056565657,9.83E-07,5  0,2,0.108699257,0.086786138
-0.250505051,-0.060606061,9.31E-06,4  1,2,0.104222683,0.091074812
-0.250505051,-0.064646465,1.84E-06,5  1,2,0.124128734,0.106598238
-0.250505051,-0.068686869,1.14E-08,5  1,2,0.124034784,0.106504289
-0.250505051,-0.072727273,4.00E-11,5  1,2,0.123940835,0.106410339
-0.250505051,-0.076767677,2.36E-13,5  1,2,0.123846885,0.10631639
-0.250505051,-0.080808081,9.71E-16,5  1,2,0.123752935,0.10622244
-0.250505051,-0.084848485,1.94E-15,5  1,2,0.123658986,0.106128491
-0.250505051,-0.088888889,3.38E-13,5  1,2,0.123565036,0.106034541
-0.250505051,-0.092929293,4.53E-12,5  1,2,0.123471087,0.105940591
-0.250505051,-0.096969697,1.11E-10,5  1,2,0.123377137,0.105846642
-0.250505051,-0.101010101,1.77E-10,5  2,2,0.138900564,0.125752692
-0.250505051,-0.105050505,1.19E-11,5  2,2,0.138806614,0.125658743
-0.250505051,-0.109090909,7.64E-13,5  2,2,0.138683293,0.126490426
-0.250505051,-0.113131313,3.98E-14,5  2,2,0.138589343,0.126396477
-0.250505051,-0.117171717,4.24E-12,5  2,2,0.138495394,0.126302527
-0.250505051,-0.121212121,1.11E-09,5  2,2,0.138401444,0.126208578
-0.250505051,-0.125252525,4.52E-07,5  2,2,0.138307495,0.126114628
-0.250505051,-0.129292929,7.93E-06,5  2,2,0.138213545,0.126020678
-0.250505051,-0.133333333,1.90E-06,5  3,2,0.153736972,0.145926729
-0.250505051,-0.137373737,2.17E-07,5  3,2,0.153643022,0.145832779
-0.250505051,-0.141414141,2.08E-07,8,1,0.166679321,0.133146338
-0.250505051,-0.145454545,2.77E-05,8,1,0.166585371,0.133052388
-0.250505051,-0.149494949,2.80E-05,9,1,0.186485547,0.148760942
-0.250505051,-0.153535354,4.23E-07,9,1,0.186391598,0.148666992
-0.250505051,-0.157575758,5.15E-09,9,1,0.186297648,0.148573043
-0.250505051,-0.161616162,7.09E-09,9,1,0.186203699,0.148479093
-0.250505051,-0.165656566,1.06E-06,9,1,0.186109749,0.148385143
-0.250505051,-0.16969697,6.05E-05,9,1,0.186015799,0.148291194
-0.250505051,-0.173737374,2.15E-05,10,1,0.205915975,0.163999747
-0.250505051,-0.177777778,3.12E-07,10,1,0.205822026,0.163905798
-0.250505051,-0.181818182,4.08E-09,10,1,0.205728076,0.163811848
-0.250505051,-0.185858586,5.29E-08,10,1,0.205634127,0.163717898
-0.250505051,-0.18989899,4.97E-06,10,1,0.205540177,0.163623949
-0.250505051,-0.193939394,0.00012168,10,1,0.205446228,0.163529999
-0.250505051,-0.197979798,8.50E-06,11,1,0.225346404,0.179238552
-0.250505051,-0.202020202,1.02E-07,11,1,0.225252454,0.179144603
-0.250505051,-0.206060606,7.81E-09,11,1,0.225158505,0.179050653
-0.250505051,-0.21010101,9.78E-07,11,1,0.225064555,0.178956704
-0.250505051,-0.214141414,6.75E-05,11,1,0.224970605,0.178862754
-0.250505051,-0.218181818,5.02E-05,12,1,0.244870782,0.194571307
-0.250505051,-0.222222222,6.94E-07,12,1,0.244776832,0.194477358
-0.250505051,-0.226262626,8.63E-09,12,1,0.244682882,0.194383408
-0.250505051,-0.23030303,9.16E-08,12,1,0.244588933,0.194289459
-0.250505051,-0.234343434,8.28E-06,12,1,0.244494983,0.194195509
-0.250505051,-0.238383838,0.000169875,12,1,0.244401034,0.19410156
-0.250505051,-0.242424242,6.54E-06,13,1,0.26430121,0.209810113
-0.250505051,-0.246464646,7.14E-08,13,1,0.26420726,0.209716163
-0.250505051,-0.250505051,1.73E-08,13,1,0.264113311,0.209622214
-0.250505051,-0.254545455,1.62E-06,13,1,0.264019361,0.209528264
-0.250505051,-0.258585859,0.000100997,13,1,0.207027669,0.264001778
-0.250505051,-0.262626263,5.22E-05,14,1,0.222551095,0.283907829
-0.250505051,-0.266666667,9.93E-06,0,0,0,0
-0.250505051,-0.270707071,9.97E-06,0,0,0,0
-0.250505051,-0.274747475,1.00E-05,0,0,0,0
-0.250505051,-0.278787879,1.01E-05,0,0,0,0
-0.250505051,-0.282828283,1.01E-05,0,0,0,0
-0.250505051,-0.286868687,1.01E-05,0,0,0,0
-0.250505051,-0.290909091,1.02E-05,0,0,0,0
-0.250505051,-0.294949495,1.02E-05,0,0,0,0
-0.250505051,-0.298989899,1.03E-05,0,0,0,0
-0.250505051,-0.303030303,1.03E-05,0,0,0,0
-0.250505051,-0.307070707,1.04E-05,0,0,0,0
-0.250505051,-0.311111111,1.04E-05,0,0,0,0
-0.250505051,-0.315151515,1.05E-05,0,0,0,0
-0.250505051,-0.319191919,1.05E-05,0,0,0,0
-0.250505051,-0.323232323,1.06E-05,0,0,0,0
-0.250505051,-0.327272727,1.01E-05,0,0,0,0
-0.250505051,-0.331313131,1.01E-05,0,0,0,0
-0.250505051,-0.335353535,1.02E-05,0,0,0,0
-0.250505051,-0.339393939,1.02E-05,0,0,0,0
-0.250505051,-0.343434343,1.03E-05,0,0,0,0
-0.250505051,-0.347474747,1.04E-05,0,0,0,0
-0.250505051,-0.351515152,1.04E-05,0,0,0,0
-0.250505051,-0.355555556,1.04E-05,0,0,0,0
-0.250505051,-0.35959596,1.04E-05,0,0,0,0
-0.250505051,-0.363636364,1.05E-05,0,0,0,0
-0.250505051,-0.367676768,1.05E-05,0,0,0,0
-0.250505051,-0.371717172,1.05E-05,0,0,0,0
-0.250505051,-0.375757576,1.05E-05,0,0,0,0
-0.250505051,-0.37979798,1.06E-05,0,0,0,0
-0.250505051,-0.383838384,1.06E-05,0,0,0,0
-0.250505051,-0.387878788,1.06E-05,0,0,0,0
-0.250505051,-0.391919192,1.07E-05,0,0,0,0
-0.250505051,-0.395959596,1.07E-05,0,0,0,0
-0.250505051,-0.4,1.07E-05,0,0,0,0
-0.254545455,0,4.30E-16,4,1,0.089999194,0.072468699
-0.254545455,-0.004040404,2.73E-15,4,1,0.089905245,0.07237475
-0.254545455,-0.008080808,1.76E-14,4,1,0.089811295,0.0722808
-0.254545455,-0.012121212,1.14E-13,4,1,0.089717346,0.07218685
-0.254545455,-0.016161616,8.79E-13,4,1,0.089623396,0.072092901
-0.254545455,-0.02020202,8.84E-12,4,1,0.089529447,0.071998951
-0.254545455,-0.024242424,6.89E-11,4,1,0.089435497,0.071905002
-0.254545455,-0.028282828,5.99E-10,4,1,0.089341547,0.071811052
-0.254545455,-0.032323232,1.50E-08,4,1,0.089247598,0.071717103
-0.254545455,-0.036363636,9.51E-08,4,1,0.089153648,0.071623153
-0.254545455,-0.04040404,2.92E-07,4,1,0.089059699,0.071529203
-0.254545455,-0.044444444,1.00E-16,5  0,2,0.108965749,0.08705263
-0.254545455,-0.048484848,2.22E-12,5  0,2,0.1088718,0.08695868
-0.254545455,-0.052525253,1.02E-09,5  0,2,0.10877785,0.086864731
-0.254545455,-0.056565657,1.63E-07,5  0,2,0.1086839,0.086770781
-0.254545455,-0.060606061,1.17E-05,5  1,2,0.124207327,0.106676832
-0.254545455,-0.064646465,2.54E-07,5  1,2,0.124113377,0.106582882
-0.254545455,-0.068686869,1.36E-09,5  1,2,0.124019428,0.106488933
-0.254545455,-0.072727273,4.42E-12,5  1,2,0.123925478,0.106394983
-0.254545455,-0.076767677,8.99E-15,5  1,2,0.123831529,0.106301033
-0.254545455,-0.080808081,3.18E-15,5  1,2,0.123737579,0.106207084
-0.254545455,-0.084848485,5.67E-14,5  1,2,0.12364363,0.106113134
-0.254545455,-0.088888889,1.33E-12,5  1,2,0.12354968,0.106019185
-0.254545455,-0.092929293,1.98E-11,5  1,2,0.12345573,0.105925235
-0.254545455,-0.096969697,2.96E-10,5  2,2,0.138979157,0.125831286
-0.254545455,-0.101010101,4.15E-11,5  2,2,0.138885208,0.125737336
-0.254545455,-0.105050505,4.14E-12,5  2,2,0.138791258,0.125643387
-0.254545455,-0.109090909,1.48E-13,5  2,2,0.138667937,0.12647507
-0.254545455,-0.113131313,2.56E-13,5  2,2,0.138573987,0.12638112
-0.254545455,-0.117171717,7.29E-11,5  2,2,0.138480037,0.126287171
-0.254545455,-0.121212121,9.99E-08,5  2,2,0.138386088,0.126193221
-0.254545455,-0.125252525,3.27E-05,5  2,2,0.138292138,0.126099272
-0.254545455,-0.129292929,2.48E-05,5  3,2,0.153815565,0.146005322
-0.254545455,-0.133333333,8.98E-06,5  3,2,0.153721615,0.145911373
-0.254545455,-0.137373737,2.33E-07,8,1,0.166757914,0.133224931
-0.254545455,-0.141414141,1.87E-05,8,1,0.166663965,0.133130982
